beautiful paintings in the gallery, 0, false, 1
beautiful paintings in the gallery, 165, false, 1
209353.704323583, 209353.787816875, -5.0, 4.0
209353.887790167, 209353.969853292, -5.0, 4.0
209354.038087583, 209354.136587333, -5.0, 4.0
209354.187961625, 209354.254530042, -5.0, 4.0
209354.321131833, 209354.420036375, -5.0, 4.0
209354.471348042, 209354.554517208, -5.0, 4.0
209354.640360792, 209354.720091292, -5.0, 4.0
209354.787877125, 209354.854672917, -5.0, 4.0
209354.954543375, 209355.037543125, -5.0, 4.0
209355.104630792, 209355.186723625, -5.0, 4.0
209355.271425667, 209355.33805325, -5.0, 4.0
209355.421226583, 209355.503396125, -5.0, 4.0
209355.587938292, 209355.65470725, -5.0, 4.0
209355.738089208, 209355.803504375, -5.0, 4.0
209355.888312583, 209355.969986917, -5.0, 4.0
209356.037911208, 209356.120212083, -5.0, 4.0
209356.204711792, 209356.286847875, -5.0, 4.0
209356.587941458, 209356.688005625, -5.0, 4.0
209356.771358167, 209356.853639375, -5.0, 4.0
209356.904787708, 209357.004816, -5.0, 4.0
209357.071468958, 209357.153512833, -5.0, 4.0
209357.2213275, 209357.320296375, -5.0, 4.0
209357.390573292, 209357.4714015, -5.0, 4.0
209357.554785458, 209357.621478625, -5.0, 4.0
209357.888053292, 209357.986767208, -5.0, 4.0
209358.0716305, 209358.136818917, -5.0, 4.0
209358.438048917, 209358.53681325, -5.0, 4.0
209358.604992583, 209358.688132208, -5.0, 4.0
209358.7715045, 209358.837098417, -5.0, 4.0
209359.188197125, 209359.253607083, -5.0, 4.0
209359.355076292, 209359.420329, -5.0, 4.0
209359.504882083, 209359.586918958, -5.0, 4.0
209359.671719458, 209359.753816625, -5.0, 4.0
209360.12151775, 209360.220241333, -5.0, 4.0
209360.438359208, 209360.537056042, -5.0, 4.0
209361.405083625, 209361.671746083, 2.09500026702881, 4.0
209361.954849417, 209363.021832583, 11.0050010681152, 4.0
209363.271638333, 209363.688552208, 3.08500003814697, 4.0
209364.488625375, 209364.755312208, 3.08500003814697, 4.0
209365.538434125, 209366.43882925, 7.62249946594238, 4.0
209366.755151375, 209367.338841458, 3.16750049591064, 4.0
209367.955509083, 209368.088541917, 100.0, 1.0
209367.955509083, 209368.988855167, 2.01250028610229, 4.0
209369.321896833, 209369.672239583, 2.01250028610229, 4.0
209370.055628917, 209370.805732875, 11.0050010681152, 4.0
209371.105703125, 209371.67236475, 5.3125, 4.0
209372.039042875, 209372.622418375, 21.1525001525879, 4.0
these cookies are so amazing, 59, false, 24
209375.055987667, 209375.989329583, 19.0075016021729, 4.0
209376.22275975, 209376.756239208, 8.36499977111816, 4.0
209377.056103, 209377.48938425, 6.05500030517578, 4.0
209377.755975375, 209378.472988, 16.1199989318848, 4.0
209378.806278542, 209379.239556708, 7.12750053405762, 4.0
209380.322830375, 209380.421599083, -5.0, 4.0
209380.539870125, 209380.589686208, -5.0, 4.0
209381.373080792, 209381.471639375, -5.0, 4.0
209381.539764833, 209381.655165833, -5.0, 4.0
209381.72298225, 209381.838512625, -5.0, 4.0
209382.156444042, 209382.189625208, -5.0, 4.0
209382.572966458, 209382.638682833, -5.0, 4.0
209382.97311825, 209383.056321, -5.0, 4.0
209383.173319667, 209383.238608208, -5.0, 4.0
209383.339904625, 209383.421917083, -5.0, 4.0
209383.506393917, 209383.5885695, -5.0, 4.0
209383.923098917, 209384.021842375, -5.0, 4.0
209384.106513208, 209384.188690292, -5.0, 4.0
209385.123204917, 209385.205259667, -5.0, 4.0
209385.473301917, 209385.572010292, -5.0, 4.0
209385.923259917, 209386.038692083, -5.0, 4.0
209386.123560833, 209386.222053292, -5.0, 4.0
209386.539918083, 209386.623313167, -5.0, 4.0
209386.706661417, 209386.789980458, -5.0, 4.0
209387.106866208, 209387.15538725, -5.0, 4.0
209387.27359475, 209387.32353475, -5.0, 4.0
209387.690152333, 209387.772148583, -5.0, 4.0
209387.842502083, 209387.9555, -5.0, 4.0
209388.290261708, 209388.355711708, -5.0, 4.0
209388.69018775, 209388.756609083, 100.0, 1.0
209388.640048875, 209389.072314708, -5.0, 4.0
209389.340332667, 209390.107076708, 20.0799999237061, 4.0
209390.3736545, 209390.890276458, 7.04500007629395, 4.0
209391.140280083, 209391.490755792, 4.15750026702881, 4.0
209391.790359542, 209392.523776667, 17.1925010681152, 4.0
209392.807175875, 209393.157407458, 3.33249950408936, 4.0
209394.023797583, 209394.122565042, -5.0, 4.0
209394.507310708, 209395.374029875, 3.49749946594238, 4.0
209395.673686, 209396.707393333, 12.2424983978271, 4.0
209396.9904675, 209397.65750025, 13.1499996185303, 4.0
209398.073949917, 209398.624145167, 11.0874996185303, 4.0
209398.974192625, 209399.557587, 7.04500007629395, 4.0
209399.8741155, 209400.574350375, 5.14750003814697, 4.0
209401.224353417, 209402.191037083, 18.1000003814697, 4.0
209403.107726375, 209403.223225667, -5.0, 4.0
209403.924580458, 209404.224560292, 1.10500001907349, 4.0
209404.541181, 209405.5246885, 17.2749996185303, 4.0
209405.841107583, 209406.257994208, 6.13749980926514, 4.0
209407.2414045, 209408.2581355, 17.2749996185303, 4.0
209408.558033333, 209409.224767167, 14.1399993896484, 4.0
209409.824758125, 209409.923535167, -5.0, 4.0
209410.008231167, 209410.090325042, -5.0, 4.0
209410.658329417, 209412.291805208, 1.35249996185303, 4.0
209412.691803083, 209413.241851458, 13.3150005340576, 4.0
209413.658450167, 209414.108520167, 0.0325002670288086, 4.0
209414.558639708, 209415.992090083, 23.1325016021729, 4.0
209416.442015833, 209416.975393, 8.11750030517578, 4.0
209417.27535325, 209418.042149417, 12.1599998474121, 4.0
209418.358704625, 209418.958836042, 5.06500053405762, 4.0
my bike has a flat tire, 24, false, 25
209421.209427417, 209422.759175917, 12.8200016021729, 4.0
209423.058779375, 209423.859143583, 22.1424999237061, 4.0
209424.909161375, 209425.142596125, 0.115000247955322, 4.0
209425.4758735, 209426.026023208, 8.03500080108643, 4.0
209426.342737042, 209426.992773292, 10.0150003433228, 4.0
209427.342720917, 209427.926211833, 4.07499980926514, 4.0
209428.976115583, 209429.074772375, -5.0, 4.0
209429.776206375, 209430.3598905, 8.19999980926514, 4.0
209430.592601333, 209430.876288958, 1.02250003814697, 4.0
209431.17596825, 209432.109743167, 16.0375003814697, 4.0
209433.159823708, 209433.526426042, -0.957499980926514, 4.0
209434.509764417, 209436.210034708, 6.22000026702881, 4.0
209436.509786042, 209437.026724583, 10.0975008010864, 4.0
209437.376403333, 209437.809890583, -0.875, 4.0
209438.210114583, 209439.010148875, 20.2449989318848, 4.0
209439.943576667, 209440.743666792, 17.0275001525879, 4.0
209441.060027917, 209441.643600375, 9.19000053405762, 4.0
209441.9434205, 209442.677644292, 18.1000003814697, 4.0
209442.943435792, 209443.510380583, 4.15750026702881, 4.0
209444.210344875, 209444.309161542, -5.0, 4.0
209444.4608295, 209444.525977583, -5.0, 4.0
209444.610517167, 209444.692552792, -5.0, 4.0
209444.777253333, 209444.877358875, -5.0, 4.0
209444.9437595, 209445.043822458, -5.0, 4.0
the imagination of the nation, 27, false, 26
209446.710696167, 209447.643972167, 18.3474998474121, 4.0
209447.893845833, 209448.3274915, 8.11750030517578, 4.0
209448.610575375, 209449.027446333, 2.09500026702881, 4.0
209450.127487833, 209450.760893708, 9.02500057220459, 4.0
209450.993992208, 209451.577657417, 8.03500080108643, 4.0
209452.961023458, 209453.794329417, 100.0, 1.0
209452.961023458, 209454.844527583, 12.2424983978271, 4.0
209455.244264042, 209455.594397, 0.197499752044678, 4.0
209456.09461525, 209456.661303708, 6.05500030517578, 4.0
209456.877915583, 209457.578050208, 6.22000026702881, 4.0
209457.894775167, 209459.294873917, 13.2325000762939, 4.0
209459.578054292, 209459.978172958, 1.02250003814697, 4.0
209460.47818875, 209461.961661625, 19.1725006103516, 4.0
209462.245404458, 209462.728388167, 8.03500080108643, 4.0
209462.978489375, 209463.995192458, 14.1399993896484, 4.0
209464.328449083, 209465.711987667, 11.0874996185303, 4.0
209466.96203125, 209467.595365958, 12.0774993896484, 4.0
209467.7784065, 209468.345434542, 5.23000049591064, 4.0
209469.2287915, 209470.11206025, 19.1725006103516, 4.0
209470.412169417, 209470.962238875, 6.13749980926514, 4.0
209471.41224375, 209472.062325625, 5.06500053405762, 4.0
209473.012352417, 209473.712458, 11.0874996185303, 4.0
209473.96209475, 209474.279207833, 1.10500001907349, 4.0
209474.695777875, 209475.695915167, 20.3274993896484, 4.0
209475.99585925, 209476.495895042, 8.11750030517578, 4.0
209476.812534208, 209477.546043708, 13.3150005340576, 4.0
209477.846062833, 209479.229488, 12.6550006866455, 4.0
you must be getting old, 20, false, 27
209481.646247458, 209482.429723958, 25.1125011444092, 4.0
209482.663077875, 209483.3297055, 16.1199989318848, 4.0
209483.579560417, 209484.279759458, 20.1625003814697, 4.0
209484.846358625, 209485.896561, 13.0675010681152, 4.0
209486.162924083, 209486.880012458, 19.0900001525879, 4.0
209487.162983583, 209487.763331458, 20.1625003814697, 4.0
209488.030235708, 209488.580306125, 18.1824989318848, 4.0
209489.163488, 209489.280050667, -5.0, 4.0
209489.830127333, 209490.1969995, 2.09500026702881, 4.0
209490.463345292, 209490.897002125, 4.15750026702881, 4.0
209491.730323, 209492.263438208, 6.05500030517578, 4.0
209492.530032917, 209492.88040925, 5.23000049591064, 4.0
209493.263375417, 209494.097218, 17.1100006103516, 4.0
209494.380137458, 209494.963617958, 19.1725006103516, 4.0
209495.180141708, 209495.630855333, 6.13749980926514, 4.0
209495.947026125, 209496.463882708, 13.0675010681152, 4.0
209496.696972958, 209497.064335, 8.11750030517578, 4.0
209498.014024708, 209498.614061375, 13.1499996185303, 4.0
209498.830455792, 209499.230816125, 9.02500057220459, 4.0
209499.530469833, 209499.914095542, 3.16750049591064, 4.0
are you sure you want this, 23, false, 28
209501.514257417, 209501.780989167, 3.16750049591064, 4.0
209501.997311917, 209502.764335542, 18.0174999237061, 4.0
209503.013978958, 209503.381103542, 7.12750053405762, 4.0
209504.214447375, 209505.264537458, 25.0300006866455, 4.0
209505.514440667, 209506.098072167, 16.1199989318848, 4.0
209506.347918, 209507.014668667, 18.1824989318848, 4.0
209507.981323625, 209508.598126583, 17.2749996185303, 4.0
209508.764380875, 209509.481229417, 19.1725006103516, 4.0
209509.797852167, 209510.431498, 17.0275001525879, 4.0
209510.78129025, 209511.248402917, 3.00250053405762, 4.0
209511.981644917, 209512.698389292, 24.0399990081787, 4.0
209513.015169917, 209513.531823792, 16.2849998474121, 4.0
209513.814954292, 209514.781747833, 18.2649993896484, 4.0
209515.56526225, 209516.39853675, 24.3699989318848, 4.0
209516.798635792, 209517.23262325, 1.1875, 4.0
209517.648711667, 209518.248549542, 13.0675010681152, 4.0
209518.632067167, 209519.4987665, 17.1925010681152, 4.0
209520.098897708, 209520.865502792, 19.1725006103516, 4.0
209521.132259, 209521.582303625, 11.2525005340576, 4.0
209521.698556375, 209521.765222167, 0.115000247955322, 4.0
209521.915232667, 209522.565432583, 100.0, 1.0
209521.915232667, 209523.532467042, 8.19999980926514, 4.0
209523.999112, 209524.582426375, 21.1525001525879, 4.0
consequences of a wrong turn, 38, false, 29
209526.565914417, 209526.899225208, 5.3125, 4.0
209527.165633542, 209527.732671917, 13.1499996185303, 4.0
209527.99896425, 209528.566104042, 14.3049983978271, 4.0
209528.915803708, 209529.599400042, 19.0900001525879, 4.0
209529.865834667, 209530.266171667, 3.00250053405762, 4.0
209530.7827825, 209531.48285375, 16.1199989318848, 4.0
209531.816279125, 209532.549575125, 20.4924983978271, 4.0
209532.966390708, 209533.449649458, 4.07499980926514, 4.0
209533.766462417, 209534.383076708, 12.2424983978271, 4.0
209534.933084583, 209535.433217417, 2.01250028610229, 4.0
209535.733120042, 209536.083027125, 4.07499980926514, 4.0
209536.449831833, 209538.149973333, 18.5124988555908, 4.0
209539.516817875, 209540.250077208, 13.1499996185303, 4.0
209540.5333315, 209540.950141167, 6.38500022888184, 4.0
209542.550247667, 209542.800429667, 2.01250028610229, 4.0
209543.500392292, 209543.717290625, -3.0200001001358, 4.0
209544.317318708, 209544.450234208, 100.0, 1.0
209544.283656375, 209544.6324805, -5.0, 4.0
209545.017241458, 209545.650430458, 0.0325002670288086, 4.0
209546.400526917, 209547.033920458, 23.2975006103516, 4.0
209547.367737958, 209547.683728458, 100.0, 1.0
209547.250549917, 209547.899203208, -5.0, 4.0
209548.117210292, 209549.41756075, 20.1625003814697, 4.0
209549.734074292, 209550.434141917, 18.0174999237061, 4.0
209550.817487083, 209552.21779125, 8.03500080108643, 4.0
209553.034309083, 209553.300760625, 100.0, 1.0
209553.034309083, 209555.051187, 16.5324993133545, 4.0
209555.517801958, 209556.634330167, 11.0050010681152, 4.0
209556.934348417, 209557.484515375, 7.12750053405762, 4.0
209558.184576917, 209558.283391042, -5.0, 4.0
209558.884751917, 209559.518061833, 19.5025005340576, 4.0
209559.767964292, 209560.401523625, 22.3899993896484, 4.0
209560.684798417, 209561.368284083, 12.9025001525879, 4.0
209561.701492625, 209562.668395208, 12.1599998474121, 4.0
209563.3349, 209563.417155292, -5.0, 4.0
209563.501592333, 209563.600374625, -5.0, 4.0
209563.651676333, 209563.768412917, -5.0, 4.0
209563.818436958, 209563.934894708, -5.0, 4.0
a much higher risk of getting cancer, 36, false, 30
209565.935138625, 209566.201890542, 2.01250028610229, 4.0
209566.501690625, 209567.884976458, 100.0, 1.0
209566.501690625, 209570.802140833, 2.09500026702881, 4.0
209571.552187792, 209572.152251417, 14.0574989318848, 4.0
209572.40196375, 209572.918943083, 20.5749988555908, 4.0
209573.202264917, 209573.58563725, 5.39499950408936, 4.0
209573.935702792, 209574.502471875, 7.04500007629395, 4.0
209575.419184792, 209576.285831833, 9.10750007629395, 4.0
209576.552227125, 209577.035927417, 6.13749980926514, 4.0
209577.302215792, 209577.702433125, 4.15750026702881, 4.0
209577.985795458, 209578.352658542, 6.22000026702881, 4.0
209578.652443083, 209579.152677625, 3.00250053405762, 4.0
209579.402678292, 209580.236367, 15.1300010681152, 4.0
209580.852751, 209580.9680805, -5.0, 4.0
209581.053073875, 209581.168128292, -5.0, 4.0
209581.252817583, 209581.351604333, -5.0, 4.0
209582.384877208, 209582.6348915, -5.0, 4.0
209583.619517875, 209585.053072083, 17.0275001525879, 4.0
209585.38624775, 209585.853112875, 8.11750030517578, 4.0
209586.186476333, 209587.036633167, 18.0174999237061, 4.0
209587.386307875, 209588.6698035, 9.02500057220459, 4.0
209589.586754167, 209590.503338917, 14.0574989318848, 4.0
209590.603304083, 209591.870299167, 6.05500030517578, 4.0
209592.83704525, 209593.553480417, 7.12750053405762, 4.0
209593.736687417, 209594.253522, 8.19999980926514, 4.0
209594.570034542, 209595.787073625, 20.0799999237061, 4.0
209596.0201945, 209596.670506875, 19.2550010681152, 4.0
209596.920483083, 209597.320503458, 8.03500080108643, 4.0
209597.57055175, 209598.07065075, 10.1800003051758, 4.0
209598.337289, 209598.820677375, 6.05500030517578, 4.0
209599.670747125, 209600.170785667, 2.01250028610229, 4.0
209600.487475792, 209600.804066042, 1.26999998092651, 4.0
209601.087151542, 209601.770904583, 11.0874996185303, 4.0
209602.070877458, 209602.404229917, 2.01250028610229, 4.0
209602.887645833, 209603.654281208, 3.00250053405762, 4.0
209603.920986583, 209604.554304292, 15.2124996185303, 4.0
do not feel too bad about it, 24, false, 31
209674.642351833, 209675.025583667, 3.00250053405762, 4.0
209675.292000833, 209675.925718, 16.2849998474121, 4.0
209676.775759625, 209677.392543208, 13.0675010681152, 4.0
209677.575456417, 209678.125852792, 13.1499996185303, 4.0
209678.358817333, 209678.959212417, 20.0799999237061, 4.0
209679.692596167, 209680.176045917, 5.39499950408936, 4.0
209680.392204917, 209680.775928, 4.07499980926514, 4.0
209681.009019708, 209681.342679458, 4.07499980926514, 4.0
209681.609056542, 209682.159369292, 10.0150003433228, 4.0
209682.79272875, 209682.876024208, -5.0, 4.0
209683.14268775, 209683.242642083, -5.0, 4.0
209684.026235, 209684.826273417, 21.2350006103516, 4.0
209685.042903583, 209685.742921417, 14.1399993896484, 4.0
209686.009319792, 209686.593003833, 12.1599998474121, 4.0
209687.526654333, 209687.943151833, 3.16750049591064, 4.0
209688.276425333, 209688.62629975, -0.875, 4.0
209688.926478292, 209689.30994375, 3.00250053405762, 4.0
209690.159928792, 209690.7932315, 1.1875, 4.0
209691.109955667, 209691.409975167, 2.01250028610229, 4.0
209691.759962042, 209692.593353833, 12.0774993896484, 4.0
209692.893351583, 209693.593420375, 19.0900001525879, 4.0
209693.927010125, 209694.793501958, 20.1625003814697, 4.0
209695.993679708, 209696.627041083, 8.03500080108643, 4.0
209696.860022375, 209697.410409542, 19.0900001525879, 4.0
he underwent triple bypass surgery, 36, false, 32
209699.610576417, 209699.9273215, 3.00250053405762, 4.0
209699.993662958, 209700.610432375, 100.0, 1.0
209699.993662958, 209701.810761792, 8.03500080108643, 4.0
209702.143863042, 209702.6440905, 4.15750026702881, 4.0
209703.544158208, 209704.477489667, 20.0799999237061, 4.0
209704.794179625, 209705.577735917, 13.0675010681152, 4.0
209706.144338208, 209706.561135125, 3.25, 4.0
209706.927575792, 209707.294454333, 3.08500003814697, 4.0
209707.627942208, 209708.411154708, 14.8000011444092, 4.0
209708.927852333, 209709.727984542, 24.1224994659424, 4.0
209710.028043708, 209710.477971875, 2.25999975204468, 4.0
209710.844611542, 209711.511294042, 13.0675010681152, 4.0
209711.81132925, 209712.411394875, 18.0174999237061, 4.0
209713.461494208, 209714.094817833, 18.0174999237061, 4.0
209714.344538625, 209715.494963, 15.3775005340576, 4.0
209715.828045375, 209716.428308583, 8.36499977111816, 4.0
209716.6780105, 209717.261668167, 14.3049983978271, 4.0
209717.494794292, 209718.145157042, 9.10750007629395, 4.0
209718.495071833, 209718.895525583, 5.14750003814697, 4.0
209720.060579167, 209720.193959833, -5.0, 4.0
209720.262037208, 209720.360649542, -5.0, 4.0
209720.428589583, 209720.543934542, -5.0, 4.0
209721.228635583, 209721.510733375, -5.0, 4.0
209722.412074583, 209722.913363083, 4.07499980926514, 4.0
209723.211855792, 209724.112337208, 23.2975006103516, 4.0
209724.595524958, 209725.66227525, 15.1300010681152, 4.0
209726.01234125, 209726.562356667, 0.0325002670288086, 4.0
209726.962392708, 209727.679136917, 17.1925010681152, 4.0
209727.962409625, 209728.612459958, 17.1925010681152, 4.0
209729.562456958, 209730.429240458, 18.1000003814697, 4.0
209730.6959135, 209731.479438875, 19.0075016021729, 4.0
209731.845889, 209732.529421917, 17.2749996185303, 4.0
209733.129506417, 209733.862871583, 5.06500053405762, 4.0
209734.162832792, 209734.629693083, 2.25999975204468, 4.0
209735.0460685, 209735.862932125, 16.1199989318848, 4.0
209736.162913, 209736.912892667, 23.0500011444092, 4.0
a good joke deserves a good laugh, 40, false, 33
209739.596609542, 209739.863393458, 2.01250028610229, 4.0
209740.146274583, 209740.796560292, 5.06500053405762, 4.0
209741.062967708, 209741.5797195, 100.0, 1.0
209742.4133415, 209743.213371292, 5.06500053405762, 4.0
209743.463065542, 209744.01327125, 14.3049983978271, 4.0
209744.246435833, 209744.946721833, 12.5725002288818, 4.0
209745.213186167, 209745.680163208, 5.06500053405762, 4.0
209746.597160083, 209746.678978667, -5.0, 4.0
209746.763676792, 209746.847040667, -5.0, 4.0
209747.347091458, 209748.230444375, 8.11750030517578, 4.0
209748.597226375, 209749.397269875, 13.0675010681152, 4.0
209749.746994, 209750.347315333, 10.0150003433228, 4.0
209750.646996917, 209751.047245625, 4.07499980926514, 4.0
209751.980514333, 209752.095977917, -5.0, 4.0
209752.147370167, 209752.262814833, -5.0, 4.0
209752.314152042, 209752.396047833, -5.0, 4.0
209752.464041583, 209752.546133583, -5.0, 4.0
209752.613982208, 209752.714116833, -5.0, 4.0
209752.79734875, 209752.879439583, -5.0, 4.0
209752.964082917, 209753.030743833, -5.0, 4.0
209753.164066208, 209753.246060833, -5.0, 4.0
209754.347490958, 209754.797529333, 4.23999977111816, 4.0
209755.097180458, 209755.430890708, 3.08500003814697, 4.0
209755.730543792, 209756.347460417, 17.3575000762939, 4.0
209756.647392542, 209757.064271292, 4.32250022888184, 4.0
209757.414127333, 209759.16441775, 15.0475006103516, 4.0
209759.631091208, 209760.581181708, 23.2150001525879, 4.0
209760.847974167, 209761.297920458, 5.14750003814697, 4.0
209761.614528625, 209762.347987375, 17.0275001525879, 4.0
209763.414667125, 209763.681359125, 0.362499713897705, 4.0
209764.264772333, 209764.864772125, 5.23000049591064, 4.0
209765.248003625, 209765.914856667, 12.1599998474121, 4.0
209766.2145825, 209766.731519, 14.1399993896484, 4.0
209767.064599, 209767.548151875, 3.00250053405762, 4.0
209768.448436667, 209769.098347917, 12.1599998474121, 4.0
209769.381404375, 209769.831797583, 2.25999975204468, 4.0
209770.098118458, 209771.281917083, 20.1625003814697, 4.0
209771.63188925, 209772.181903667, 8.11750030517578, 4.0
209772.481990833, 209772.881853792, 5.23000049591064, 4.0
209773.5652285, 209773.680807292, -5.0, 4.0
electric cars need big fuel cells, 39, false, 34
209775.732210333, 209777.04888675, 4.73499965667725, 4.0
209777.348686042, 209777.915574, 11.0050010681152, 4.0
209778.165296208, 209778.548996083, 4.32250022888184, 4.0
209779.015698625, 209780.682564333, 5.06500053405762, 4.0
209781.065818583, 209781.799233625, 17.1100006103516, 4.0
209782.082627042, 209783.065968, 18.1824989318848, 4.0
209783.38309, 209783.899364083, 8.03500080108643, 4.0
209784.216022042, 209784.532777792, 2.09500026702881, 4.0
209785.31634375, 209785.682877917, 3.16750049591064, 4.0
209785.965863708, 209786.232879375, 2.01250028610229, 4.0
209786.465889958, 209787.13300475, 17.0275001525879, 4.0
209787.432784792, 209789.349700417, 16.9450016021729, 4.0
209790.29977875, 209791.233153417, 11.0050010681152, 4.0
209791.516299792, 209791.949930375, 4.23999977111816, 4.0
209792.232973292, 209792.583097875, 6.05500030517578, 4.0
209792.916392667, 209793.349983167, 3.00250053405762, 4.0
209793.9333055, 209794.100021708, -5.0, 4.0
209794.81679675, 209795.433496, 1.26999998092651, 4.0
209795.800140083, 209796.350147083, 8.03500080108643, 4.0
209796.583308417, 209796.983611042, 3.16750049591064, 4.0
209797.783677292, 209797.882422, -5.0, 4.0
209797.950435208, 209798.049059042, -5.0, 4.0
209798.117087875, 209798.200418708, -5.0, 4.0
209798.283640375, 209798.383721333, -5.0, 4.0
209798.950355083, 209799.500390917, 3.00250053405762, 4.0
209799.800215167, 209800.750478167, 21.2350006103516, 4.0
209801.017130542, 209801.383936458, 5.14750003814697, 4.0
209801.733919625, 209802.317291917, 9.10750007629395, 4.0
209803.233949417, 209803.317187083, -5.0, 4.0
209803.417327125, 209803.484063917, -5.0, 4.0
209803.567428833, 209803.667612333, -5.0, 4.0
209804.050873875, 209804.116084417, -5.0, 4.0
209804.400853375, 209804.467377958, -5.0, 4.0
209804.634445208, 209804.683942083, -5.0, 4.0
209805.784254083, 209806.017535792, 1.02250003814697, 4.0
209806.300893625, 209806.684284833, 3.00250053405762, 4.0
209806.983971208, 209807.801021083, 10.0150003433228, 4.0
209808.017354125, 209808.684413333, 10.0150003433228, 4.0
209809.017701958, 209810.317819625, 18.1000003814697, 4.0
this is a non profit organization, 30, false, 35
209812.368097, 209813.45174175, 22.2250003814697, 4.0
209813.651106917, 209814.151421125, 9.02500057220459, 4.0
209814.334512833, 209814.7015335, 8.11750030517578, 4.0
209815.001511625, 209816.051566042, 18.2649993896484, 4.0
209816.951537875, 209817.534944333, 9.19000053405762, 4.0
209817.734626417, 209818.318402625, 17.2749996185303, 4.0
209818.918380833, 209819.201501833, 3.16750049591064, 4.0
209819.38468325, 209819.534823125, -0.957499980926514, 4.0
209820.034997833, 209820.201554375, 100.0, 1.0
209820.851738125, 209821.802055958, 13.1499996185303, 4.0
209822.068304375, 209822.618665792, 14.0574989318848, 4.0
209822.851646458, 209823.385303542, 14.0574989318848, 4.0
209824.135277083, 209824.235277833, -5.0, 4.0
209824.835542292, 209825.468843833, 15.0475006103516, 4.0
209825.685093542, 209827.735596292, 15.0475006103516, 4.0
209827.985229125, 209828.535752625, 14.3049983978271, 4.0
209828.818869458, 209829.335469083, 7.21000003814697, 4.0
209829.585359, 209829.969101333, 6.13749980926514, 4.0
209830.23552425, 209830.969174, 17.0275001525879, 4.0
209831.66916975, 209831.769155208, -5.0, 4.0
209832.419196042, 209833.035963625, 16.6149997711182, 4.0
209833.235656875, 209834.002500792, 15.7899990081787, 4.0
209834.202322917, 209835.486254958, 6.30249977111816, 4.0
209835.752433583, 209836.136151125, 0.197499752044678, 4.0
209836.385982708, 209837.436335208, 11.0050010681152, 4.0
209837.736183833, 209838.419728, 10.0975008010864, 4.0
209838.78637675, 209839.769801917, 23.3800010681152, 4.0
209840.119818875, 209840.66973025, -1.12249994277954, 4.0
209840.953065958, 209841.786454458, 18.0174999237061, 4.0
209842.053147958, 209842.486576292, 8.03500080108643, 4.0
physics and chemistry are hard, 58, false, 36
209845.036772292, 209845.9201925, 13.0675010681152, 4.0
209846.403450208, 209847.087016125, 7.04500007629395, 4.0
209847.369931042, 209848.703392917, 0.857499599456787, 4.0
209849.320386667, 209850.23725425, 17.1100006103516, 4.0
209850.603729375, 209851.10381475, 9.02500057220459, 4.0
209851.520492167, 209851.953816875, 3.08500003814697, 4.0
209852.320575125, 209853.087491958, 17.0275001525879, 4.0
209854.020629542, 209854.120546375, -5.0, 4.0
209854.187586042, 209854.286126917, -5.0, 4.0
209854.33756925, 209854.436104708, -5.0, 4.0
209854.487412125, 209854.587421375, -5.0, 4.0
209854.637550042, 209854.737396042, -5.0, 4.0
209854.787516542, 209854.904116333, -5.0, 4.0
209855.420642875, 209855.536188167, -5.0, 4.0
209855.604192583, 209855.702823375, -5.0, 4.0
209855.7712425, 209855.854199958, -5.0, 4.0
209855.939900125, 209856.019689375, -5.0, 4.0
209856.070899875, 209856.170864083, -5.0, 4.0
209856.237518417, 209856.32083375, -5.0, 4.0
209857.120749417, 209857.202920708, -5.0, 4.0
209857.304294542, 209857.354220083, -5.0, 4.0
209857.487562625, 209857.520865042, -5.0, 4.0
209857.620932583, 209857.703067042, -5.0, 4.0
209857.770994417, 209857.869578667, -5.0, 4.0
209857.937551125, 209858.020896, -5.0, 4.0
209858.554247625, 209858.653073333, -5.0, 4.0
209858.723410917, 209858.804325, -5.0, 4.0
209858.887888375, 209858.969676542, -5.0, 4.0
209859.037631917, 209859.136602833, -5.0, 4.0
209859.370984375, 209859.48759025, 100.0, 1.0
209859.321242958, 209859.786563667, -5.0, 4.0
209860.020940375, 209860.73792975, 17.4400005340576, 4.0
209861.121147292, 209861.721219625, 7.12750053405762, 4.0
209861.987657708, 209862.721243792, 24.2049999237061, 4.0
209863.188351875, 209864.921386875, 17.1100006103516, 4.0
209865.271396792, 209865.938315125, 9.02500057220459, 4.0
209866.45489275, 209867.204864625, 5.06500053405762, 4.0
209867.671569167, 209868.371588875, 17.3575000762939, 4.0
209869.305028667, 209869.538205917, 0.115000247955322, 4.0
209869.821756583, 209870.921762125, 12.0774993896484, 4.0
209871.205094375, 209871.638541875, 3.00250053405762, 4.0
209872.555287917, 209873.171957375, 4.07499980926514, 4.0
209873.455054708, 209874.022077375, 5.14750003814697, 4.0
209874.355166875, 209874.822089167, 4.07499980926514, 4.0
209875.071774208, 209875.73873575, 11.0874996185303, 4.0
209876.205481083, 209877.805633583, 8.03500080108643, 4.0
209878.188933125, 209878.855746083, 17.1925010681152, 4.0
209879.188958958, 209880.188955292, 16.0375003814697, 4.0
209880.555791833, 209882.439206375, 17.1925010681152, 4.0
209882.77256175, 209883.422551, 22.2250003814697, 4.0
209884.422765042, 209884.706051, -0.792500019073486, 4.0
209885.089346625, 209887.273146875, 16.2849998474121, 4.0
