word,time,elapse,selection,user,id,in_sentence,mode,sentence_first,reset
a,5.400436166004511,0.8502815419924445,1.6666280420031399,yangzhican_1473736360,41,3,word,False,False
file,2.5833652910077944,0.9669941670144908,0.0,yangzhican_1473736360,42,0,word,True,False
all,1.4820972499728668,1.0000656659831293,0.8513289170223288,yangzhican_1473736360,42,1,word,False,False
complaints,7.666990792000433,0.9335177080065478,0.0,yangzhican_1473736360,42,2,word,False,False
in,1.2168001249956433,0.983426791994134,0.0,yangzhican_1473736360,42,3,word,False,False
the,3.2669062920031138,0.8167736250034068,0.0,yangzhican_1473736360,43,0,word,True,False
accident,6.583572792005725,1.2003063749871217,0.0,yangzhican_1473736360,43,1,word,False,False
scene,4.7334939160209615,1.2833910000044852,0.400053791992832,yangzhican_1473736360,43,2,word,False,False
is,2.366756749979686,0.8512857079913374,1.1488831250171643,yangzhican_1473736360,43,3,word,False,False
english,9.383948083996074,1.683412791986484,1.6167870410135947,yangzhican_1473736360,43,4,word,False,False
is,9.383948083996074,0.6999985830043443,3.383527250000043,yangzhican_1473736360,43,3,word,False,False
a,0.40021041699219495,1.1498870410141535,0.0,yangzhican_1473736360,43,4,word,False,False
shrine,5.449151292006718,1.068162667012075,1.0166928749822546,yangzhican_1473736360,43,5,word,False,False
for,2.148900375002995,1.2512049159849994,0.0,yangzhican_1473736360,43,6,word,False,False
i,0.4167837499990128,1.0666905409889296,0.0,yangzhican_1473736360,44,0,word,True,False
can,2.13352866700734,0.9999976250110194,0.0,yangzhican_1473736360,44,1,word,False,False
still,4.632355249981629,0.9513235830236226,0.0,yangzhican_1473736360,44,2,word,False,False
feel,2.2834543749922886,1.266791000001831,0.0,yangzhican_1473736360,44,3,word,False,False
your,6.700468916998943,0.8671327919873875,0.0,yangzhican_1473736360,44,4,word,False,False
do,1.2002732079999987,1.3000610840099398,0.0,yangzhican_1473736360,45,0,word,True,False
not,1.6821371660043951,0.8847856670035981,0.0,yangzhican_1473736360,45,1,word,False,False
driving,4.399069832987152,0.5013586669811048,3.5500000420142896,yangzhican_1473736360,45,2,word,False,False
not,8.633857957989676,0.4832442089973483,0.0,yangzhican_1473736360,45,1,word,False,False
drink,4.217043833021307,1.4514821250049863,1.248659624980064,yangzhican_1473736360,45,2,word,False,False
too,2.0179289579973556,1.248937833996024,0.0,yangzhican_1473736360,45,3,word,False,False
traveling,8.550602000002982,1.2999909580103122,0.0,yangzhican_1473736360,46,0,word,True,False
requires,8.383954082994023,0.9000328750116751,0.0,yangzhican_1473736360,46,1,word,False,False
a,0.20014029199955985,0.683218707999913,0.0,yangzhican_1473736360,46,2,word,False,False
lot,3.050157916994067,1.183468625007663,0.0,yangzhican_1473736360,46,3,word,False,False
of,1.1988461669825483,0.8514002500160132,0.0,yangzhican_1473736360,46,4,word,False,False
watch,4.20034941699123,0.7334579580056015,0.0,yangzhican_1473736360,47,0,word,True,False
out,2.1655092920118477,1.2012794170004781,0.0,yangzhican_1473736360,47,1,word,False,False
for,1.883468707994325,0.9169516250258312,1.2666769999777898,yangzhican_1473736360,47,2,word,False,False
lot,3.100123957992764,0.6347089580085594,3.882252666982822,yangzhican_1473736360,47,3,word,False,False
for,7.816949542000657,0.483416415983811,0.0,yangzhican_1473736360,47,2,word,False,False
low,3.5504294589918572,1.0346420409914572,1.3986655000189785,yangzhican_1473736360,47,3,word,False,False
flying,5.650344791996758,1.101419042010093,1.4488897080009338,yangzhican_1473736360,47,4,word,False,False
space,2.566935665992787,0.7332870830141474,0.8001116669911426,yangzhican_1473736360,48,0,word,True,False
is,2.46687854200718,2.201393208990339,1.615509082999779,yangzhican_1473736360,48,1,word,False,False
a,0.20013483299408108,0.7833843750122469,0.0,yangzhican_1473736360,48,2,word,False,False
high,3.166647916979855,1.30024375001085,0.0,yangzhican_1473736360,48,3,word,False,False
well,3.117161208007019,0.9667775419948157,0.0,yangzhican_1473736360,49,0,word,True,False
connected,5.383639000006951,2.4167818749847356,0.0,yangzhican_1473736360,49,1,word,False,False
with,4.133656499994686,0.6833494580059778,0.0,yangzhican_1473736360,49,2,word,False,False
just,4.781629624980269,0.7681775410019327,0.6668144169962034,yangzhican_1473736360,50,0,word,True,False
what,4.032293334021233,0.6844802910054568,0.6334957499930169,yangzhican_1473736360,50,1,word,False,False
the,2.3332559169793967,0.75049637502525,0.0,yangzhican_1473736360,50,2,word,False,False
doctor,5.548839541996131,1.0347289999772329,0.0,yangzhican_1473736360,50,3,word,False,False
insurance,15.084341083012987,4.91875079201418,1.2153277919860557,yumingke_1473688353,9,0,word,True,False
is,1.6664207910071127,1.2667996249801945,0.0,yumingke_1473688353,9,1,word,False,False
important,11.88402466700063,1.5001347920042463,0.0,yumingke_1473688353,9,2,word,False,False
for,3.4500972499954514,1.3502732500201091,0.0,yumingke_1473688353,9,3,word,False,False
bad,2.216653540992411,1.1670188340067398,0.0,yumingke_1473688353,9,4,word,False,False
stiff,3.850293082999997,1.3503330829844344,3.5834132920135744,yumingke_1473688353,10,0,word,True,False
penalty,9.867180667002685,1.0501317910093348,0.0,yumingke_1473688353,10,1,word,False,False
for,2.8835357089992613,1.0833735830092337,0.0,yumingke_1473688353,10,2,word,False,False
staying,6.900381916988408,1.066671040985966,0.0,yumingke_1473688353,10,3,word,False,False
out,2.766930042009335,1.0166859579912852,0.0,yumingke_1473688353,10,4,word,False,False
late,3.400264750001952,1.0500499170157127,0.0,yumingke_1473688353,10,5,word,False,False
a,0.18336054199608043,0.8667187500104774,0.0,yumingke_1473688353,10,6,word,False,False
space,3.901647165999748,1.1168260839767754,0.0,yumingke_1473688353,11,0,word,True,False
is,1.6500901250110473,1.150068499991903,0.0,yumingke_1473688353,11,1,word,False,False
a,0.39991370800998993,1.6334992079937365,0.0,yumingke_1473688353,11,2,word,False,False
high,2.683702667010948,1.233393292000983,0.0,yumingke_1473688353,11,3,word,False,False
we,1.3999295829853509,1.0835354170121718,0.0,yumingke_1473688353,12,0,word,True,False
missed,4.2668022500001825,0.9501985829847399,0.0,yumingke_1473688353,12,1,word,False,False
your,4.383582167007262,1.216859166015638,0.0,yumingke_1473688353,12,2,word,False,False
call,2.716825457988307,1.0347375829878729,1.2987904589972459,yumingke_1473688353,13,0,word,True,False
for,2.5333000420068856,1.0335632500064094,0.0,yumingke_1473688353,13,1,word,False,False
more,3.1004522500152234,0.949840832996415,0.0,yumingke_1473688353,13,2,word,False,False
that,4.316639500000747,1.5837320830032695,0.0,yumingke_1473688353,14,0,word,True,False
held,3.1499657499953173,2.3847222909971606,1.6324170419829898,yumingke_1473688353,14,1,word,False,False
a,0.20010124999680556,0.5666127090225928,0.0,yumingke_1473688353,14,2,word,False,False
that,0.20010124999680556,0.7167715409887023,1.2164638340182137,yumingke_1473688353,14,0,word,True,False
land,3.6837351249996573,1.3500455419998616,0.0,yumingke_1473688353,14,1,word,False,False
is,1.450134957995033,1.0001340840244666,0.0,yumingke_1473688353,14,2,word,False,False
owned,4.416822957980912,2.4515037499950267,5.065724083018722,yumingke_1473688353,14,3,word,False,False
i,0.38336541698663495,0.3998739579983521,0.0,yumingke_1473688353,14,4,word,False,False
owned,1.2998717089940328,0.4001109999953769,0.0,yumingke_1473688353,14,3,word,False,False
by,1.883632083015982,1.516743582993513,0.0,yumingke_1473688353,14,4,word,False,False
the,2.6001313339802437,1.133536000008462,0.0,yumingke_1473688353,14,5,word,False,False
o,0.7832642499997746,0.14960462501039729,0.0,yumingke_1473688353,14,6,word,False,False
in,1.5500183329859283,0.9166811670002062,0.0,yumingke_1473688353,15,0,word,True,False
sharp,4.650194707995979,0.9167593340098392,0.0,yumingke_1473688353,15,1,word,False,False
contrast,8.633833083003992,0.9166999169974588,0.0,yumingke_1473688353,15,2,word,False,False
to,1.6835586249944754,0.8833853749965783,0.0,yumingke_1473688353,15,3,word,False,False
your,4.633566583011998,1.0667035829974338,0.0,yumingke_1473688353,15,4,word,False,False
i,0.4662642089824658,0.8501085830212105,0.0,yumingke_1473688353,16,0,word,True,False
do,1.2833627079962753,1.2168869999877643,0.0,yumingke_1473688353,16,1,word,False,False
not,2.700079625006765,1.0167843750095926,0.0,yumingke_1473688353,16,2,word,False,False
a,1.4166994169936515,0.36652441701153293,0.0,yumingke_1473688353,16,3,word,False,False
z,1.2668713329767343,0.6500403750105761,0.0,yumingke_1473688353,16,4,word,False,False
not,1.2668713329767343,0.41696404200047255,1.2999736250203568,yumingke_1473688353,16,2,word,False,False
i,0.583213749981951,0.2831141659989953,0.0,yumingke_1473688353,16,3,word,False,False
not,1.2666025409998838,0.5165869169868529,0.0,yumingke_1473688353,16,2,word,False,False
fully,4.2671692080039065,0.6332575840060599,0.0,yumingke_1473688353,16,3,word,False,False
agree,7.18388316599885,1.0666776669968385,0.0,yumingke_1473688353,16,4,word,False,False
with,4.150289957993664,0.9001476250123233,0.0,yumingke_1473688353,16,5,word,False,False
dysfunction,8.217206166998949,0.4831979160080664,4.550411917007295,yumingke_1473688353,17,0,word,True,False
i,0.9334690000105184,0.2997885000077076,0.0,yumingke_1473688353,17,0,word,True,False
a,0.35018366697477177,0.7167173750058282,0.0,yumingke_1473688353,17,0,word,True,False
quarter,7.133887833013432,0.8999990419833921,0.0,yumingke_1473688353,17,1,word,False,False
of,3.0335518330102786,1.0000080000027083,0.0,yumingke_1473688353,17,2,word,False,False
a,0.8666572920046747,0.7667327499948442,0.0,yumingke_1473688353,17,3,word,False,False
we,1.850144416996045,1.3834610419871751,0.0,yumingke_1473688353,18,0,word,True,False
missed,6.617041290999623,0.9003192090021912,0.0,yumingke_1473688353,18,1,word,False,False
your,3.9999055830121506,0.8001480419770814,0.0,yumingke_1473688353,18,2,word,False,False
my,1.632941917021526,1.700200749997748,0.0,yumingke_1473688353,19,0,word,True,False
jordan,8.617256708006607,1.2668195829901379,0.0,yumingke_1473688353,19,1,word,False,False
s,0.5000694170012139,1.43342458299594,0.0,yumingke_1473688353,19,2,word,False,False
mother,8.583720458991593,1.4514367499796208,0.6654976250138134,yumingke_1473688353,19,1,word,False,False
makes,4.366858041001251,0.7331157920125406,1.1003827920067124,yumingke_1473688353,19,2,word,False,False
good,3.4004169160034508,0.9498347499757074,0.0,yumingke_1473688353,19,3,word,False,False
a,0.3333569160022307,1.3666887499857694,0.0,yumingke_1473688353,20,0,word,True,False
good,2.9334053750208113,1.0335797089792322,0.0,yumingke_1473688353,20,1,word,False,False
response,8.200585415994283,1.1000362500199117,0.0,yumingke_1473688353,20,2,word,False,False
to,1.983484625001438,1.0165979999874253,0.0,yumingke_1473688353,20,3,word,False,False
the,2.7670360000047367,0.8665897920145653,0.0,yumingke_1473688353,20,4,word,False,False
this,3.350155000021914,0.8334392499818932,0.0,yumingke_1473688353,21,0,word,True,False
watch,4.383613959013019,1.0499810829933267,0.0,yumingke_1473688353,21,1,word,False,False
is,1.4669471250090282,1.2500694999762345,0.0,yumingke_1473688353,21,2,word,False,False
too,2.633485708007356,0.8166520000086166,0.0,yumingke_1473688353,21,3,word,False,False
love,3.3335906249994878,1.500136750022648,0.0,yumingke_1473688353,22,0,word,True,False
means,5.350336959003471,0.8001429579744581,0.0,yumingke_1473688353,22,1,word,False,False
many,3.666825375024928,0.7834633329766802,0.0,yumingke_1473688353,22,2,word,False,False
mama,2.133628707990283,0.41778420901391655,1.0321710830030497,yumingke_1473688353,23,0,word,True,False
i,0.6332539999857545,0.7668307500134688,0.0,yumingke_1473688353,23,0,word,True,False
am,1.5331584999803454,0.8847034999926109,2.0324365830165334,yumingke_1473688353,23,1,word,False,False
wearing,6.717099750007037,0.8999989579897374,0.0,yumingke_1473688353,23,2,word,False,False
a,0.2500149169936776,0.6334259580180515,0.0,yumingke_1473688353,23,3,word,False,False
their,2.400131166999927,0.6336825840116944,5.366876832995331,yumingke_1473688353,23,4,word,False,False
z,0.79986716597341,0.5501335840090178,0.0,yumingke_1473688353,23,5,word,False,False
a,0.79986716597341,0.599895833991468,1.1334502500249073,yumingke_1473688353,23,3,word,False,False
tie,2.5003350409970153,1.1848422919865698,8.415802875009831,yumingke_1473688353,23,4,word,False,False
and,2.2834685830166563,0.8000731669890229,0.0,yumingke_1473688353,23,5,word,False,False
a,0.26668683299794793,0.7831219169893302,0.0,yumingke_1473688353,23,6,word,False,False
secret,4.183569040993461,0.7346877499949187,8.715943292016163,yumingke_1473688353,24,0,word,True,False
these,3.8170747910044156,1.3499032499967143,0.0,yumingke_1473688353,24,0,word,True,False
cookies,7.683726374991238,1.733543375012232,0.0,yumingke_1473688353,24,1,word,False,False
are,2.3334137499914505,0.983410292014014,0.0,yumingke_1473688353,24,2,word,False,False
so,1.9833626670006197,0.734794249990955,0.6987680000020191,yumingke_1473688353,24,3,word,False,False
my,2.6497161659935955,1.0500177920039278,0.0,yumingke_1473688353,25,0,word,True,False
bike,3.017050458001904,1.849994542018976,0.0,yumingke_1473688353,25,1,word,False,False
has,2.333536791993538,1.0500805409974419,0.0,yumingke_1473688353,25,2,word,False,False
a,0.3666023339901585,0.9833383749937639,0.0,yumingke_1473688353,25,3,word,False,False
flat,4.500384458020562,0.9334277919842862,0.0,yumingke_1473688353,25,4,word,False,False
the,2.3167501660063863,1.10004150000168,0.0,yumingke_1473688353,26,0,word,True,False
imagination,15.584499833988957,1.2500435830152128,0.0,yumingke_1473688353,26,1,word,False,False
of,1.3834032919839956,0.8833569580165204,0.0,yumingke_1473688353,26,2,word,False,False
the,2.8335341250058264,0.9500267919793259,0.0,yumingke_1473688353,26,3,word,False,False
you,2.633512000000337,0.5665991670102812,0.0,yumingke_1473688353,27,0,word,True,False
must,3.7339474999753293,1.249821208009962,0.0,yumingke_1473688353,27,1,word,False,False
be,1.0668747920135502,0.8333208749827463,0.0,yumingke_1473688353,27,2,word,False,False
getting,5.334012000006624,0.9496897080098279,0.0,yumingke_1473688353,27,3,word,False,False
are,1.8668461249908432,0.8333438330155332,0.0,yumingke_1473688353,28,0,word,True,False
you,2.8002212919818703,0.9666549579997081,0.0,yumingke_1473688353,28,1,word,False,False
sure,3.2670792920107488,0.7332419999875128,0.0,yumingke_1473688353,28,2,word,False,False
you,2.800102916022297,0.7835144169803243,0.0,yumingke_1473688353,28,3,word,False,False
want,3.9335042500169948,0.6001312079897616,0.0,yumingke_1473688353,28,4,word,False,False
consequences,11.5840589159925,1.3668445420044009,0.0,yumingke_1473688353,29,0,word,True,False
of,1.4333232920034789,1.600106500001857,0.0,yumingke_1473688353,29,1,word,False,False
ca,0.25018199998885393,0.6000280829903204,0.9168609580083285,yumingke_1473688353,29,2,word,False,False
of,0.25018199998885393,0.5670072500070091,1.6498045409971382,yumingke_1473688353,29,1,word,False,False
a,0.6331889999855775,0.7500964589999057,0.0,yumingke_1473688353,29,2,word,False,False
x,0.6333935410075355,0.33381750000989996,0.0,yumingke_1473688353,29,3,word,False,False
a,1.2832015410240274,0.4334818339848425,0.0,yumingke_1473688353,29,2,word,False,False
wrong,9.367305082996609,1.4002365420165006,0.0,yumingke_1473688353,29,3,word,False,False
a,0.2667519169917796,0.29980008301208727,0.0,yumingke_1473688353,30,0,word,True,False
a,1.9498378330026753,3.6672113339882344,0.0,yumingke_1473688353,30,0,word,True,False
much,2.950284082995495,0.9167129170091357,0.0,yumingke_1473688353,30,1,word,False,False
higher,4.817182208003942,2.267913541989401,1.1152373329969123,yumingke_1473688353,30,2,word,False,False
risk,5.050285625009565,0.9169506669859402,0.0,yumingke_1473688353,30,3,word,False,False
of,2.283545000012964,0.9667460829950869,0.0,yumingke_1473688353,30,4,word,False,False
getting,5.98363212501863,0.8500697499839589,0.0,yumingke_1473688353,30,5,word,False,False
do,1.283366167015629,0.8500416249735281,0.0,yumingke_1473688353,31,0,word,True,False
not,2.1834527920000255,0.7333837500191294,0.0,yumingke_1473688353,31,1,word,False,False
feel,2.4667731249937788,1.1502107919950504,0.7166549160028808,yumingke_1473688353,31,2,word,False,False
too,2.5667688329995144,0.933650499995565,0.0,yumingke_1473688353,31,3,word,False,False
bad,1.7832894170132931,0.849985042004846,0.0,yumingke_1473688353,31,4,word,False,False
about,4.633573165978305,1.2001777499972377,0.0,yumingke_1473688353,31,5,word,False,False
a,0.3167450829932932,0.06634145800489932,0.0,yumingke_1473688353,32,0,word,True,False
he,3.033514082984766,0.9000677080184687,0.0,yumingke_1473688353,32,0,word,True,False
underwent,7.967135833983775,1.9502001660002861,0.0,yumingke_1473688353,32,1,word,False,False
triple,5.434031375014456,1.8681400410132483,1.6484089589794166,yumingke_1473688353,32,2,word,False,False
bypass,6.20038537500659,0.949996999988798,0.0,yumingke_1473688353,32,3,word,False,False
a,1.9831099580042064,0.8336220000055619,0.0,yumingke_1473688353,33,0,word,True,False
good,3.266821707977215,0.6681127909978386,0.9988154590246268,yumingke_1473688353,33,1,word,False,False
joke,3.7001541669887956,1.3167471250053495,1.9834982079919428,yumingke_1473688353,33,2,word,False,False
deserves,8.000496416992974,1.066679750016192,0.0,yumingke_1473688353,33,3,word,False,False
a,0.26669200000469573,0.5834132079908159,0.0,yumingke_1473688353,33,4,word,False,False
good,3.2833795420010574,0.9002847920055501,0.0,yumingke_1473688353,33,5,word,False,False
electric,8.80056745899492,0.783565958001418,0.0,yumingke_1473688353,34,0,word,True,False
cars,4.033356667001499,0.9500783330004197,0.0,yumingke_1473688353,34,1,word,False,False
need,3.050204416998895,1.4668135830143,0.0,yumingke_1473688353,34,2,word,False,False
big,2.1668142919952516,0.749936375010293,1.2168076660018414,yumingke_1473688353,34,3,word,False,False
fuel,3.3669368339760695,1.316876124998089,2.1500860410160385,yumingke_1473688353,34,4,word,False,False
this,3.6834690420073457,0.8999718329869211,0.0,yumingke_1473688353,35,0,word,True,False
is,1.3668647500162479,0.5999782079888973,0.0,yumingke_1473688353,35,1,word,False,False
a,0.283121000014944,0.6501837499963585,1.0000525419891346,yumingke_1473688353,35,2,word,False,False
non,2.5335654169903137,1.4502387500251643,0.0,yumingke_1473688353,35,3,word,False,False
profit,6.133631707984023,1.4500220420013648,0.0,yumingke_1473688353,35,4,word,False,False
regulation,8.050719666003715,0.4013078330026474,5.882184584013885,yumingke_1473688353,36,0,word,True,False
physics,8.350648499996169,0.9334397920174524,0.0,yumingke_1473688353,36,0,word,True,False
and,2.3335132079955656,0.9167460419994313,0.0,yumingke_1473688353,36,1,word,False,False
chemistry,10.867263082996942,1.0002140419965144,0.0,yumingke_1473688353,36,2,word,False,False
are,3.8668468329997268,1.4834185829968192,0.0,yumingke_1473688353,36,3,word,False,False
that,3.817065500013996,0.6665894170000684,0.0,yumingke_1473688353,37,0,word,True,False
is,1.5499062910093926,0.7336665419861674,0.0,yumingke_1473688353,37,1,word,False,False
very,4.600148083001841,0.9836412919976283,0.0,yumingke_1473688353,37,2,word,False,False
apartment,9.850767291994998,0.950030665990198,0.0,yumingke_1473688353,38,0,word,True,False
are,3.0170119590184186,1.3999163330008741,0.0,yumingke_1473688353,38,1,word,False,False
too,2.7666703749855515,1.0001510829897597,0.0,yumingke_1473688353,38,2,word,False,False
time,3.1501825000159442,0.8335319589823484,0.0,yumingke_1473688353,39,0,word,True,False
to,2.3833719580143224,0.8834505830018315,0.0,yumingke_1473688353,39,1,word,False,False
go,1.2331743749964517,0.6834369999996852,0.6167400839913171,yumingke_1473688353,39,2,word,False,False
what,3.399921333009843,3.7336451250012033,0.0,yumingke_1473688353,40,0,word,True,False
a,0.35017854199395515,0.7001130419957917,0.0,yumingke_1473688353,40,1,word,False,False
monkey,7.467055374989286,1.9668382910022046,0.0,yumingke_1473688353,40,2,word,False,False
sees,3.8502635000040755,1.1498316670185886,1.1834330419951584,yumingke_1473688353,40,3,word,False,False
a,0.6835614999872632,0.8334371249948163,0.0,yumingke_1473688353,40,4,word,False,False
monkey,5.21695837500738,0.8833018750010524,0.0,yumingke_1473688353,40,5,word,False,False
will,3.6170518750150222,0.8167305829992983,0.0,yumingke_1473688353,40,6,word,False,False
our,4.049053458002163,1.6344938749971334,0.0,yumingke_1473688353,41,0,word,True,False
fax,2.0653172919992357,1.3515295000106562,0.8666806250112131,yumingke_1473688353,41,1,word,False,False
number,5.300405624991981,0.9501464999921154,0.0,yumingke_1473688353,41,2,word,False,False
has,2.333401458017761,0.9001396669773385,0.0,yumingke_1473688353,41,3,word,False,False
that,3.8168211250158492,0.9667924999957904,0.0,yumingke_1473688353,42,0,word,True,False
is,1.5667847910081036,1.6666842499980703,0.0,yumingke_1473688353,42,1,word,False,False
a,0.3000190839811694,0.7000992910179775,0.0,yumingke_1473688353,42,2,word,False,False
very,3.9335324999992736,0.9001061669841874,0.0,yumingke_1473688353,42,3,word,False,False
nasty,4.817063082999084,0.684834875020897,1.5319574589957483,yumingke_1473688353,42,4,word,False,False
questioning,10.217304958001478,1.867107042024145,0.0,yumingke_1473688353,43,0,word,True,False
the,2.266399999993155,0.7667781249911059,0.0,yumingke_1473688353,43,1,word,False,False
wisdom,5.633618332998594,1.5667519590060692,0.0,yumingke_1473688353,43,2,word,False,False
of,2.7002219159912784,0.900068334012758,0.0,yumingke_1473688353,43,3,word,False,False
the,2.2667770409898367,0.9000720420153812,0.0,yumingke_1473688353,43,4,word,False,False
court,5.05029529199237,4.000360750011168,0.0,yumingke_1473688353,43,5,word,False,False
agree,4.433421166002518,2.116863333998481,0.0,yumingke_1473688353,44,0,word,True,False
a,0.5999424170004204,0.6168423329945654,0.0,yumingke_1473688353,44,0,word,True,False
much,3.6002757079841103,0.8666671250248328,0.0,yumingke_1473688353,44,1,word,False,False
higher,4.183597124996595,1.5168654999870341,0.0,yumingke_1473688353,44,2,word,False,False
risk,6.483328750007786,1.0168285830004606,0.6334855419991072,yumingke_1473688353,44,3,word,False,False
nba,4.133630541997263,0.5667930830095429,0.0,yumingke_1473688353,44,4,word,False,False
risk,4.133630541997263,0.6335398340015672,0.6500038329977542,yumingke_1473688353,44,3,word,False,False
i,0.9833502080000471,0.7500874580000527,0.0,yumingke_1473688353,44,4,word,False,False
of,4.000334749987815,0.9500758330104873,0.0,yumingke_1473688353,44,4,word,False,False
getting,5.549882374994922,1.3837738750153221,0.0,yumingke_1473688353,44,5,word,False,False
teaching,6.1003601670090575,0.9666814999945927,0.0,yumingke_1473688353,45,0,word,True,False
services,8.30057641598978,0.7666898749885149,0.0,yumingke_1473688353,45,1,word,False,False
will,3.7003548750071786,0.816607542015845,0.0,yumingke_1473688353,45,2,word,False,False
the,2.4832212499750312,0.7336536670045462,0.0,yumingke_1473688353,46,0,word,True,False
fourth,5.633554833009839,1.6168768749921583,0.0,yumingke_1473688353,46,1,word,False,False
edition,7.83386275000521,0.8166267499909736,0.0,yumingke_1473688353,46,2,word,False,False
was,3.417051750002429,2.2668296250049025,0.0,yumingke_1473688353,46,3,word,False,False
my,3.3837050830188673,2.8668715420062654,0.0,yumingke_1473688353,47,0,word,True,False
preferred,11.634093207976548,0.6502490840211976,0.0,yumingke_1473688353,47,1,word,False,False
treat,4.683365207980387,1.4000747500103898,0.0,yumingke_1473688353,47,2,word,False,False
is,1.4333874580042902,1.0512828339997213,0.7321501249971334,yumingke_1473688353,47,3,word,False,False
and,2.0500869580137078,1.1666832079936285,0.0,yumingke_1473688353,48,0,word,True,False
a,0.34999658400192857,0.483346207998693,0.0,yumingke_1473688353,48,1,word,False,False
a,1.4501015410060063,0.5834301669965498,0.0,yumingke_1473688353,48,0,word,True,False
are,2.566982582997298,1.0834248329920229,0.0,yumingke_1473688353,48,0,word,True,False
you,3.2502554589882493,0.7665837500244379,0.0,yumingke_1473688353,48,1,word,False,False
talking,9.28411562499241,0.7834581659990363,0.0,yumingke_1473688353,48,2,word,False,False
to,2.0000604999950156,0.9169016669911798,0.0,yumingke_1473688353,48,3,word,False,False
o,1.1500082080019638,0.33287612500134856,0.0,yumingke_1473688353,48,4,word,False,False
a,1.6337531669996679,0.9334255830035545,0.0,yumingke_1473688353,48,5,word,False,False
construction,9.784098792006262,1.0998944579914678,0.0,yumingke_1473688353,49,0,word,True,False
makes,3.9835123750090133,1.0501136249804404,0.0,yumingke_1473688353,49,1,word,False,False
traveling,8.28395479201572,0.8166799999889918,0.0,yumingke_1473688353,49,2,word,False,False
play,4.20031137499609,1.7667601249995641,0.0,yumingke_1473688353,50,0,word,True,False
it,3.4501761670107953,1.1502233330102172,2.1000852499855682,yumingke_1473688353,50,1,word,False,False
again,4.616982499981532,1.1833401250187308,0.0,yumingke_1473688353,50,2,word,False,False
the,2.066787707997719,0.7168447920121253,0.0,yumingke_1473688353,51,0,word,True,False
first,4.366744583006948,0.7667828339908738,0.0,yumingke_1473688353,51,1,word,False,False
time,2.8835389580053743,0.5166634999914095,0.0,yumingke_1473688353,51,2,word,False,False
he,1.050131333002355,0.9668568749912083,0.0,yumingke_1473688353,51,3,word,False,False
tried,4.283421125001041,0.9000694590213243,0.0,yumingke_1473688353,51,4,word,False,False
to,1.9835389579820912,0.6499968330026604,0.0,yumingke_1473688353,51,5,word,False,False
space,6.066732499981299,1.1001026250014547,0.0,yumingke_1473688353,52,0,word,True,False
is,1.4503116669948213,1.6999617920082528,0.0,yumingke_1473688353,52,1,word,False,False
a,2.466775625012815,0.6501294999907259,0.36649587500141934,yumingke_1473688353,52,2,word,False,False
high,3.2334097909915727,0.7836529590131249,0.0,yumingke_1473688353,52,3,word,False,False
no,1.60005008301232,0.7501380410103593,0.8833730839833152,yumingke_1473688353,53,0,word,True,False
kissing,5.050348624994513,1.1848146669799462,2.1821362920163665,yumingke_1473688353,53,1,word,False,False
in,1.4167132080183364,0.6334552920015994,0.0,yumingke_1473688353,53,2,word,False,False
the,2.316668874991592,0.8334287499892525,0.0,yumingke_1473688353,53,3,word,False,False
the,1.800086667004507,0.9000621250015683,0.0,yumingke_1473688353,54,0,word,True,False
sun,2.6502417080046143,0.65126691700425,0.9987582499743439,yumingke_1473688353,54,1,word,False,False
rises,4.100174499995774,1.16671187497559,1.2502745000238065,yumingke_1473688353,54,2,word,False,False
in,1.533349667006405,0.7167387079971377,0.0,yumingke_1473688353,54,3,word,False,False
the,1.9834277920017485,0.7334584160125814,0.0,yumingke_1473688353,54,4,word,False,False
with,3.716945083986502,1.566868041001726,0.0,yumingke_1473688353,55,0,word,True,False
each,2.416786959016463,0.8332885409763549,0.0,yumingke_1473688353,55,1,word,False,False
step,3.1668592500209343,0.7667264589981642,0.0,yumingke_1473688353,55,2,word,False,False
call,2.333451916987542,1.2834761250123847,0.0,yumingke_1473688353,56,0,word,True,False
for,3.183562707999954,0.816666416998487,0.0,yumingke_1473688353,56,1,word,False,False
more,3.133287875010865,0.9169509159983136,0.0,yumingke_1473688353,56,2,word,False,False
detail,5.800397083978169,0.5998852500051726,0.0,yumingke_1473688353,56,3,word,False,False
q,1.0836216250027064,1.2834406660113018,0.0,yumingke_1473688353,56,4,word,False,False
wedding,6.218374916003086,2.01676562501234,0.0,yumingke_1473688353,57,0,word,True,False
reading,15.31902424999862,0.8166122499969788,0.0,yumingke_1473688353,57,0,word,True,False
week,5.5170543330023065,0.8335087500163354,0.0,yumingke_1473688353,57,1,word,False,False
is,2.066699749993859,0.9500684170052409,0.0,yumingke_1473688353,57,2,word,False,False
just,3.9168737499858253,1.0501223750179633,0.0,yumingke_1473688353,57,3,word,False,False
about,5.183626124984585,0.9002926250104792,0.0,yumingke_1473688353,57,4,word,False,False
very,3.5169104160158895,0.8336400839907583,0.0,yumingke_1473688353,58,0,word,True,False
reluctant,12.500680708006257,0.9834885000018403,0.0,yumingke_1473688353,58,1,word,False,False
to,1.983361958002206,1.150053499994101,0.0,yumingke_1473688353,58,2,word,False,False
stiff,2.700249957968481,0.7837948750238866,0.8166549580055289,zhongmingyuan_1473840440,9,0,word,True,False
penalty,3.6987221669987775,0.7846590419649146,0.0,zhongmingyuan_1473840440,9,1,word,False,False
